118, 0, 128, 0, -7, 29, -6, 30, -1.49, -8.19, 53.04, -593.44, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 190.30, 355.92, 165.62
118, 1, 879, 0, -8, 32, -4, 31, 0.83, -8.28, 53.87, -601.72, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 174.29, 355.90, -178.39
119, 0, 163, 0, -11, 34, -8, 32, 3.31, -7.71, 57.18, -609.44, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 156.80, 355.64, -161.16
120, 1, 869, 0, -11, 34, -10, 31, 3.33, -7.78, 60.51, -617.22, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 156.80, 355.40, -161.41
121, 0, 162, 0, -9, 33, -8, 31, 1.85, -8.33, 62.36, -625.55, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 167.47, 355.29, -172.18
122, 0, 161, 0, -9, 35, -6, 31, 2.72, -8.16, 65.08, -633.71, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 161.57, 355.11, -166.46
123, 1, 880, 0, -11, 35, -7, 31, 3.42, -7.97, 68.50, -641.68, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 156.80, 354.87, -161.93
123, 0, 161, 0, -8, 35, -7, 32, 2.49, -8.31, 70.99, -649.99, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 163.30, 354.72, -168.58
124, 1, 886, 0, -10, 33, -7, 30, 2.12, -8.48, 73.12, -658.48, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 165.96, 354.61, -171.36
125, 0, 160, 0, -8, 33, -7, 31, 1.73, -8.64, 74.84, -667.12, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 168.69, 354.53, -174.16
126, 1, 628, 0, -9, 34, -8, 32, 2.81, -8.43, 77.65, -675.55, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 161.57, 354.36, -167.20
127, 1, 741, 0, -7, 32, -6, 30, 0.81, -8.92, 78.47, -684.47, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 174.81, 354.37, 179.56
127, 0, 132, 0, -8, 32, -5, 31, 0.89, -8.91, 79.36, -693.38, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 174.29, 354.37, -179.92
128, 1, 889, 0, -10, 35, -6, 32, 3.17, -8.45, 82.53, -701.84, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 159.44, 354.18, -165.26
129, 0, 159, 0, -11, 33, -6, 31, 2.50, -8.75, 85.03, -710.59, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 164.05, 354.06, -170.00
130, 1, 879, 0, -9, 34, -8, 30, 2.90, -8.70, 87.93, -719.28, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 161.57, 353.90, -167.66
131, 1, 445, 0, -11, 33, -6, 32, 2.54, -8.88, 90.46, -728.17, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 164.05, 353.78, -170.28
132, 0, 158, 0, -12, 35, -5, 31, 4.16, -8.33, 94.63, -736.49, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 153.43, 353.53, -159.90
132, 1, 883, 0, -11, 34, -4, 32, 3.67, -8.56, 98.29, -745.05, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 156.80, 353.33, -163.47
133, 0, 158, 0, -10, 33, -6, 30, 2.28, -9.10, 100.57, -754.15, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 165.96, 353.24, -172.72
134, 1, 877, 0, -9, 33, -6, 31, 2.05, -9.23, 102.62, -763.38, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 167.47, 353.17, -174.30
135, 0, 158, 0, -11, 34, -5, 32, 3.75, -8.75, 106.37, -772.13, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 156.80, 352.98, -163.83
136, 0, 156, 0, -12, 31, -6, 30, -0.00, -9.59, 106.37, -781.72, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 353.06, 173.06
137, 1, 865, 0, -7, 29, -5, 31, -1.73, -9.51, 104.64, -791.23, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 190.30, 353.26, 162.96
137, 0, 130, 0, -7, 31, -6, 32, -0.00, -9.66, 104.64, -800.89, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 353.34, 173.34
138, 1, 874, 0, -7, 31, -7, 31, -0.00, -9.73, 104.64, -810.62, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 353.42, 173.42
139, 0, 131, 0, -9, 31, -6, 30, -0.00, -9.80, 104.64, -820.43, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 353.50, 173.50
140, 1, 827, 0, -8, 29, -7, 31, -1.94, -9.68, 102.71, -830.11, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 191.31, 353.70, 162.39
141, 1, 623, 0, -7, 31, -7, 32, -0.00, -9.94, 102.71, -840.05, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 353.78, 173.78
141, 0, 131, 0, -9, 30, -6, 31, -1.10, -9.88, 101.61, -849.94, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 186.34, 353.92, 167.58
142, 1, 884, 0, -8, 31, -3, 30, -0.00, -10.02, 101.61, -859.95, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 353.99, 173.99
143, 0, 131, 0, -8, 32, -4, 31, 1.00, -10.04, 102.61, -869.99, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 174.29, 353.99, 179.70
144, 1, 867, 0, -9, 32, -5, 32, 1.12, -10.09, 103.73, -880.08, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 173.66, 353.99, -179.67
145, 1, 563, 0, -9, 33, -8, 30, 2.22, -9.98, 105.95, -890.07, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 167.47, 353.92, -173.56
146, 0, 158, 0, -11, 31, -6, 32, -0.00, -10.30, 105.95, -900.36, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 353.98, 173.98
146, 1, 873, 0, -8, 30, -4, 31, -1.02, -10.25, 104.93, -910.61, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 185.71, 354.11, 168.40
147, 0, 132, 0, -9, 30, -6, 31, -1.14, -10.30, 103.78, -920.91, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 186.34, 354.25, 167.91
148, 1, 874, 0, -8, 31, -7, 31, -0.00, -10.44, 103.78, -931.35, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 354.31, 174.31
149, 0, 130, 0, -8, 31, -5, 31, -0.00, -10.51, 103.78, -941.86, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 354.37, 174.37
150, 1, 838, 0, -10, 31, -5, 31, -0.00, -10.58, 103.78, -952.44, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 354.43, 174.43
151, 1, 597, 0, -8, 32, -5, 31, 1.06, -10.60, 104.84, -963.04, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 174.29, 354.43, -179.86
152, 0, 156, 0, -11, 32, -5, 31, 1.52, -10.61, 106.36, -973.65, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 171.87, 354.41, -177.46
152, 1, 886, 0, -11, 35, -6, 31, 4.22, -9.85, 110.58, -983.50, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 156.80, 354.22, -162.58
153, 0, 157, 0, -12, 36, -5, 32, 5.99, -8.98, 116.57, -992.48, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 146.31, 353.93, -152.38
154, 1, 885, 0, -11, 32, -6, 30, 1.54, -10.75, 118.10, -1003.23, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 171.87, 353.91, -177.96
155, 0, 158, 0, -12, 32, -6, 31, 1.80, -10.78, 119.90, -1014.02, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 170.54, 353.87, -176.66
156, 1, 313, 0, -10, 32, -5, 32, 1.36, -10.92, 121.26, -1024.93, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 172.87, 353.86, -179.01
157, 1, 815, 0, -11, 31, -5, 32, -0.00, -11.07, 121.26, -1036.01, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 353.93, 173.93
157, 0, 144, 0, -8, 33, -4, 30, 2.17, -10.86, 123.44, -1046.86, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 168.69, 353.87, -174.82
158, 1, 888, 0, -10, 33, -8, 31, 2.70, -10.81, 126.14, -1057.68, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 165.96, 353.79, -172.17
159, 0, 158, 0, -10, 33, -6, 32, 2.72, -10.88, 128.86, -1068.56, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 165.96, 353.71, -172.25
160, 1, 877, 0, -11, 36, -8, 31, 5.60, -9.80, 134.46, -1078.35, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 150.26, 353.48, -156.78
161, 0, 158, 0, -11, 32, -5, 31, 1.61, -11.24, 136.06, -1089.59, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 171.87, 353.46, -178.41
162, 1, 513, 0, -12, 33, -5, 31, 3.61, -10.84, 139.68, -1100.43, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 161.57, 353.34, -168.23
163, 1, 701, 0, -11, 32, -6, 32, 1.63, -11.38, 141.30, -1111.81, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 171.87, 353.32, -178.55
163, 0, 159, 0, -10, 33, -6, 30, 2.79, -11.15, 144.09, -1122.97, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 165.96, 353.25, -172.71
164, 1, 886, 0, -11, 33, -6, 32, 3.18, -11.12, 147.27, -1134.09, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 164.05, 353.16, -170.90
165, 0, 158, 0, -7, 33, -7, 31, 2.08, -11.45, 149.35, -1145.54, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 169.70, 353.12, -176.57
166, 1, 883, 0, -11, 33, -4, 32, 3.22, -11.26, 152.57, -1156.80, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 164.05, 353.03, -171.02
167, 0, 158, 0, -8, 34, -6, 30, 3.38, -11.28, 155.95, -1168.08, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 163.30, 352.94, -170.36
168, 1, 744, 0, -11, 34, -6, 32, 4.67, -10.89, 160.62, -1178.97, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 156.80, 352.78, -164.02
169, 1, 636, 0, -12, 35, -8, 31, 5.33, -10.66, 165.95, -1189.63, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 153.43, 352.59, -160.84
170, 0, 158, 0, -10, 34, -7, 32, 4.21, -11.23, 170.16, -1200.86, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 159.44, 352.47, -166.98
170, 1, 886, 0, -9, 34, -5, 30, 3.79, -11.37, 173.95, -1212.23, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 161.57, 352.36, -169.21
171, 0, 159, 0, -11, 32, -7, 32, 1.71, -11.94, 175.65, -1224.17, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 171.87, 352.36, -179.51
172, 1, 882, 0, -12, 33, -4, 31, 3.84, -11.51, 179.49, -1235.68, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 161.57, 352.25, -169.31
173, 0, 158, 0, -10, 33, -6, 32, 2.96, -11.84, 182.45, -1247.51, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 165.96, 352.19, -173.77
174, 1, 842, 0, -10, 35, -5, 30, 4.31, -11.49, 186.76, -1259.01, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 159.44, 352.07, -167.37
175, 1, 638, 0, -10, 35, -5, 32, 4.33, -11.56, 191.09, -1270.56, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 159.44, 351.95, -167.49
176, 0, 158, 0, -10, 35, -5, 31, 4.36, -11.62, 195.45, -1282.18, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 159.44, 351.83, -167.61
176, 1, 884, 0, -10, 33, -5, 31, 3.01, -12.04, 198.46, -1294.23, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 165.96, 351.78, -174.19
177, 0, 159, 0, -10, 31, -8, 31, -0.00, -12.48, 198.46, -1306.71, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 351.85, 171.85
178, 1, 878, 0, -8, 32, -4, 31, 1.25, -12.49, 199.71, -1319.20, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 174.29, 351.88, 177.59
179, 0, 142, 0, -8, 33, -3, 32, 2.48, -12.38, 202.19, -1331.58, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 168.69, 351.85, -176.84
180, 1, 870, 0, -13, 31, -7, 31, -0.00, -12.70, 202.19, -1344.28, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 351.92, 171.92
181, 1, 434, 0, -6, 30, -7, 31, -1.06, -12.72, 201.13, -1357.00, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 184.76, 352.04, 167.28
182, 0, 141, 0, -9, 32, -6, 31, 1.42, -12.76, 202.54, -1369.76, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 173.66, 352.06, 178.40
183, 1, 882, 0, -9, 35, -6, 32, 4.08, -12.24, 206.63, -1382.00, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 161.57, 351.96, -169.61
183, 0, 158, 0, -10, 32, -5, 30, 1.60, -12.81, 208.23, -1394.81, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 172.87, 351.97, 179.09
184, 1, 886, 0, -11, 31, -5, 32, -0.00, -12.98, 208.23, -1407.79, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 352.04, 172.04
185, 0, 139, 0, -7, 31, -4, 31, -0.00, -13.05, 208.23, -1420.83, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 352.11, 172.11
186, 1, 866, 0, -8, 31, -7, 30, -0.00, -13.12, 208.23, -1433.95, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 352.18, 172.18
187, 0, 145, 0, -6, 30, -8, 32, -1.10, -13.14, 207.13, -1447.09, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 184.76, 352.30, 167.53
188, 0, 139, 0, -7, 30, -5, 31, -1.20, -13.20, 205.93, -1460.30, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 185.19, 352.41, 167.22
188, 1, 874, 0, -9, 30, -6, 32, -1.46, -13.18, 204.47, -1473.48, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 186.34, 352.53, 166.19
189, 0, 141, 0, -6, 31, -3, 30, -0.00, -13.33, 204.47, -1486.81, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 352.60, 172.60
190, 1, 877, 0, -8, 32, -8, 31, 1.33, -13.33, 205.80, -1500.14, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 174.29, 352.61, 178.32
191, 0, 139, 0, -8, 31, -7, 32, -0.00, -13.47, 205.80, -1513.61, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 352.68, 172.68
192, 1, 784, 0, -8, 31, -5, 31, -0.00, -13.54, 205.80, -1527.15, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 352.74, 172.74
193, 1, 642, 0, -9, 32, -5, 31, 1.50, -13.53, 207.30, -1540.68, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 173.66, 352.75, 179.09
194, 0, 140, 0, -5, 30, -7, 31, -1.05, -13.64, 206.25, -1554.33, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 184.40, 352.85, 168.45
194, 1, 884, 0, -8, 30, -4, 32, -1.36, -13.61, 204.89, -1567.94, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 185.71, 352.96, 167.25
195, 0, 140, 0, -8, 31, -7, 31, -0.00, -13.75, 204.89, -1581.69, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 353.02, 173.02
196, 1, 872, 0, -6, 31, -7, 30, -0.00, -13.82, 204.89, -1595.52, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 353.08, 173.08
197, 0, 140, 0, -7, 31, -8, 32, -0.00, -13.89, 204.89, -1609.41, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 353.14, 173.14
198, 0, 153, 0, -8, 32, -6, 31, 1.39, -13.90, 206.28, -1623.31, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 174.29, 353.15, 178.86
199, 1, 868, 0, -7, 31, -6, 30, -0.00, -14.04, 206.28, -1637.34, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 353.21, 173.21
199, 0, 141, 0, -6, 30, -7, 31, -1.17, -13.99, 205.12, -1651.33, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 184.76, 353.30, 168.54
200, 1, 882, 0, -6, 31, -9, 32, -0.00, -14.11, 205.12, -1665.43, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 353.36, 173.36
201, 0, 140, 0, -7, 31, -6, 31, -0.00, -14.18, 205.12, -1679.61, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 353.41, 173.41
202, 1, 864, 0, -8, 32, -7, 30, 1.42, -14.18, 206.53, -1693.79, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 174.29, 353.42, 179.13
203, 1, 588, 0, -6, 29, -4, 32, -2.35, -14.12, 204.18, -1707.91, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 189.46, 353.55, 164.09
204, 0, 141, 0, -9, 34, -4, 31, 4.55, -13.65, 208.73, -1721.56, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 161.57, 353.45, -168.11
204, 1, 885, 0, -10, 33, -6, 32, 3.49, -13.96, 212.22, -1735.52, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 165.96, 353.39, -172.57
205, 0, 157, 0, -11, 33, -6, 30, 3.97, -13.90, 216.19, -1749.42, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 164.05, 353.32, -170.74
206, 1, 883, 0, -11, 32, -7, 32, 2.05, -14.38, 218.25, -1763.80, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 171.87, 353.30, -178.57
207, 0, 157, 0, -11, 33, -8, 31, 4.01, -14.04, 222.26, -1777.84, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 164.05, 353.23, -170.83
208, 1, 861, 0, -12, 33, -5, 31, 4.64, -13.92, 226.90, -1791.76, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 161.57, 353.14, -168.43
209, 1, 621, 0, -12, 33, -6, 31, 4.66, -13.98, 231.56, -1805.74, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 161.57, 353.04, -168.52
210, 0, 157, 0, -10, 32, -6, 32, 1.84, -14.70, 233.39, -1820.44, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 172.87, 353.04, -179.83
210, 1, 884, 0, -11, 32, -5, 31, 2.09, -14.66, 235.49, -1835.10, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 171.87, 353.03, -178.84
211, 0, 158, 0, -9, 33, -5, 31, 3.23, -14.53, 238.72, -1849.63, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 167.47, 352.99, -174.48
212, 1, 888, 0, -9, 33, -5, 31, 3.24, -14.60, 241.96, -1864.22, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 167.47, 352.94, -174.53
213, 0, 158, 0, -9, 33, -5, 32, 3.26, -14.66, 245.22, -1878.89, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 167.47, 352.90, -174.57
214, 1, 878, 0, -10, 35, -4, 31, 5.30, -14.13, 250.52, -1893.02, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 159.44, 352.80, -166.65
215, 0, 159, 0, -11, 32, -8, 31, 2.14, -15.01, 252.66, -1908.03, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 171.87, 352.79, -179.08
216, 0, 156, 0, -10, 33, -7, 31, 3.69, -14.78, 256.36, -1922.81, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 165.96, 352.74, -173.23
217, 1, 864, 0, -12, 33, -6, 32, 4.84, -14.52, 261.20, -1937.33, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 161.57, 352.65, -168.92
217, 0, 158, 0, -13, 34, -6, 31, 7.87, -13.12, 269.07, -1950.45, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 149.04, 352.47, -156.56
218, 1, 888, 0, -11, 33, -4, 31, 4.22, -14.78, 273.30, -1965.24, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 164.05, 352.41, -171.65
219, 0, 158, 0, -11, 33, -5, 31, 4.24, -14.85, 277.54, -1980.09, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 164.05, 352.34, -171.71
220, 1, 882, 0, -10, 32, -7, 32, 1.92, -15.40, 279.46, -1995.49, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 172.87, 352.35, 179.47
221, 0, 142, 0, -9, 31, -6, 30, -0.00, -15.59, 279.46, -2011.07, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 352.41, 172.41
222, 1, 751, 0, -8, 32, -5, 31, 1.56, -15.58, 281.02, -2026.65, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 174.29, 352.42, 178.13
223, 1, 599, 0, -6, 32, -7, 32, 1.31, -15.67, 282.33, -2042.33, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 175.24, 352.44, 177.21
224, 0, 140, 0, -7, 32, -6, 31, 1.43, -15.73, 283.76, -2058.06, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 174.81, 352.46, 177.65
224, 1, 882, 0, -8, 30, -8, 31, -1.57, -15.72, 282.19, -2073.78, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 185.71, 352.56, 166.85
225, 0, 142, 0, -8, 32, -4, 31, 1.58, -15.79, 283.77, -2089.57, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 174.29, 352.57, 178.28
226, 1, 878, 0, -8, 32, -6, 32, 1.59, -15.86, 285.35, -2105.43, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 174.29, 352.58, 178.29
227, 0, 140, 0, -8, 31, -6, 31, -0.00, -16.01, 285.35, -2121.44, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 352.64, 172.64
228, 1, 786, 0, -8, 33, -6, 30, 3.15, -15.77, 288.51, -2137.21, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 168.69, 352.61, -176.08
229, 1, 635, 0, -12, 34, -6, 32, 7.22, -14.45, 295.73, -2151.65, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 153.43, 352.47, -160.96
230, 0, 157, 0, -10, 33, -5, 31, 3.93, -15.74, 299.66, -2167.39, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 165.96, 352.42, -173.54
230, 1, 881, 0, -10, 32, -6, 31, 2.01, -16.10, 301.68, -2183.49, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 172.87, 352.43, 179.55
231, 0, 136, 0, -8, 32, -5, 31, 1.62, -16.21, 303.30, -2199.70, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 174.29, 352.44, 178.15
232, 1, 872, 0, -9, 32, -5, 32, 1.81, -16.26, 305.10, -2215.96, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 173.66, 352.45, 178.79
233, 0, 135, 0, -7, 31, -8, 31, -0.00, -16.43, 305.10, -2232.39, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 352.50, 172.50
234, 1, 670, 0, -9, 31, -6, 30, -0.00, -16.50, 305.10, -2248.90, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 352.56, 172.56
235, 1, 794, 0, -6, 31, -6, 32, -0.00, -16.57, 305.10, -2265.47, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 352.61, 172.61
235, 0, 138, 0, -9, 30, -7, 31, -1.83, -16.47, 303.27, -2281.95, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 186.34, 352.71, 166.37
236, 1, 885, 0, -8, 31, -6, 31, -0.00, -16.64, 303.27, -2298.59, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 352.76, 172.76
237, 0, 136, 0, -7, 33, -5, 30, 2.99, -16.45, 306.26, -2315.04, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 169.70, 352.74, -176.96
238, 1, 880, 0, -12, 32, -5, 32, 2.76, -16.56, 309.02, -2331.59, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 170.54, 352.72, -177.81
239, 1, 314, 0, -11, 33, -5, 32, 4.63, -16.21, 313.65, -2347.80, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 164.05, 352.66, -171.39
240, 0, 153, 0, -11, 34, -6, 30, 6.67, -15.56, 320.32, -2363.36, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 156.80, 352.55, -164.25
241, 1, 887, 0, -13, 36, -8, 32, 10.62, -13.27, 330.94, -2376.63, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 141.34, 352.34, -149.00
241, 0, 154, 0, -12, 33, -5, 31, 5.38, -16.13, 336.31, -2392.76, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 161.57, 352.27, -169.30
242, 1, 881, 0, -11, 33, -6, 32, 4.69, -16.41, 341.00, -2409.17, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 164.05, 352.21, -171.85
243, 0, 154, 0, -11, 31, -4, 30, -0.00, -17.14, 341.00, -2426.31, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 352.26, 172.26
244, 1, 874, 0, -7, 32, -6, 31, 1.56, -17.14, 342.56, -2443.45, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 174.81, 352.28, 177.48
245, 1, 386, 0, -8, 31, -6, 32, -0.00, -17.28, 342.56, -2460.73, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 352.33, 172.33
246, 0, 134, 0, -7, 31, -6, 31, -0.00, -17.35, 342.56, -2478.08, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 352.39, 172.39
246, 1, 879, 0, -7, 31, -6, 31, -0.00, -17.35, 342.56, -2495.43, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 180.00, 352.44, 172.44
247, 0, 135, 0, -8, 32, -4, 31, 1.73, -17.33, 344.29, -2512.76, 0.00, 18, 20, 13, -19, -19, -13, -19, 30, -3, 174.29, 352.45, 178.16
