mx, my, mz, mx_bias, my_bias, mz_bias, desiredHeading, heading, headingChange, runningMotor,,,,
37,-10,7,-5457,-5076,12765,0,135.2,-135.2, running,,,,
35,-9,4,-5457,-5076,12765,0,135.18,-135.18, running,,,,
38,-12,5,-5457,-5076,12765,0,135.21,-135.21, running,,,,
36,-13,5,-5457,-5076,12765,0,135.2,-135.2, running,,,,
39,-10,6,-5457,-5076,12765,0,135.21,-135.21, running,,,,
38,-9,6,-5457,-5076,12765,0,135.19,-135.19, running,,,,
38,-9,6,-5457,-5076,12765,0,135.19,-135.19, running,,,,
40,-10,5,-5457,-5076,12765,0,135.21,-135.21, running,,,,
41,-11,3,-5457,-5076,12765,0,135.22,-135.22, running,,,,
39,-9,5,-5457,-5076,12765,0,135.2,-135.2, running,,,,
38,-9,6,-5457,-5076,12765,0,135.19,-135.19, running,,,,
41,-8,4,-5457,-5076,12765,0,135.2,-135.2, running,,,,
40,-10,6,-5457,-5076,12765,0,135.21,-135.21, running,,,,
38,-11,7,-5457,-5076,12765,0,135.21,-135.21, running,,,,
39,-10,5,-5457,-5076,12765,0,135.21,-135.21, running,,,,
40,-10,4,-5457,-5076,12765,0,135.21,-135.21, running,,,,
40,-9,6,-5457,-5076,12765,0,135.2,-135.2, running,,,,
38,-10,6,-5457,-5076,12765,0,135.2,-135.2, running,,,,
43,-10,3,-5457,-5076,12765,0,135.23,-135.23, running,,,,
38,-8,5,-5457,-5076,12765,0,135.19,-135.19, running,,,,
43,-9,7,-5457,-5076,12765,0,135.22,-135.22, running,,,,
40,-9,6,-5457,-5076,12765,0,135.2,-135.2, running,,,,
40,-8,5,-5457,-5076,12765,0,135.2,-135.2, running,,,,
41,-10,4,-5457,-5076,12765,0,135.22,-135.22, running,,,,
41,-12,6,-5457,-5076,12765,0,135.23,-135.23, running,,,,
41,-10,3,-5457,-5076,12765,0,135.22,-135.22, running,,,,
40,-10,6,-5457,-5076,12765,0,135.21,-135.21, running,,,,
40,-9,5,-5457,-5076,12765,0,135.2,-135.2, running,,,,
38,-11,6,-5457,-5076,12765,0,135.21,-135.21, running,,,,
39,-9,7,-5457,-5076,12765,0,135.2,-135.2, running,,,,
42,-9,4,-5457,-5076,12765,0,135.21,-135.21, running,,,,
41,-12,4,-5457,-5076,12765,0,135.23,-135.23, running,,,,
38,-10,4,-5457,-5076,12765,0,135.2,-135.2, running,,,,
40,-9,4,-5457,-5076,12765,0,135.2,-135.2, running,,,,
39,-8,6,-5457,-5076,12765,0,135.19,-135.19, running,,,,
40,-9,5,-5457,-5076,12765,0,135.2,-135.2, running,,,,
39,-7,6,-5457,-5076,12765,0,135.19,-135.19, running,,,,
39,-11,4,-5457,-5076,12765,0,135.21,-135.21, running,,,,
42,-11,7,-5457,-5076,12765,0,135.23,-135.23, running,,,,
42,-11,7,-5457,-5076,12765,0,135.23,-135.23, running,,,,
40,-9,8,-5457,-5076,12765,0,135.2,-135.2, running,,,,
41,-9,6,-5457,-5076,12765,0,135.21,-135.21, running,,,,
42,-11,4,-5457,-5076,12765,0,135.23,-135.23, running,,,,
42,-10,7,-5457,-5076,12765,0,135.22,-135.22, running,,,,
38,-8,5,-5457,-5076,12765,0,135.19,-135.19, running,,,,
42,-9,3,-5457,-5076,12765,0,135.21,-135.21, running,,,,
42,-12,4,-5457,-5076,12765,0,135.23,-135.23, running,,,,
40,-9,4,-5457,-5076,12765,0,135.2,-135.2, running,,,,
42,-10,6,-5457,-5076,12765,0,135.22,-135.22, running,,,,
41,-8,5,-5457,-5076,12765,0,135.2,-135.2, running,,,,
41,-9,5,-5457,-5076,12765,0,135.21,-135.21, running,,,,
43,-11,6,-5457,-5076,12765,0,135.23,-135.23, running,,,,
44,-8,6,-5457,-5076,12765,0,135.22,-135.22, running,,,,
44,-12,5,-5457,-5076,12765,0,135.24,-135.24, running,,,,
45,-8,5,-5457,-5076,12765,0,135.23,-135.23, running,,,,
43,-9,4,-5457,-5076,12765,0,135.22,-135.22, running,,,,
44,-8,4,-5457,-5076,12765,0,135.22,-135.22, running,,,,
47,-6,5,-5457,-5076,12765,0,135.22,-135.22, running,,,,
47,-3,6,-5457,-5076,12765,0,135.21,-135.21, running,,,,
49,-4,5,-5457,-5076,12765,0,135.22,-135.22, running,,,,
49,-3,5,-5457,-5076,12765,0,135.22,-135.22, running,,,,
49,-2,6,-5457,-5076,12765,0,135.21,-135.21, running,,,,
50,-1,3,-5457,-5076,12765,0,135.21,-135.21, running,,,,
51,-1,4,-5457,-5076,12765,0,135.22,-135.22, running,,,,
51,-1,5,-5457,-5076,12765,0,135.22,-135.22, running,,,,
52,0,5,-5457,-5076,12765,0,135.22,-135.22, running,,,,
51,2,5,-5457,-5076,12765,0,135.2,-135.2, running,,,,
51,4,5,-5457,-5076,12765,0,135.19,-135.19, running,,,,
53,3,4,-5457,-5076,12765,0,135.21,-135.21, running,,,,
52,6,4,-5457,-5076,12765,0,135.18,-135.18, running,,,,
55,5,4,-5457,-5076,12765,0,135.2,-135.2, running,,,,
54,6,5,-5457,-5076,12765,0,135.19,-135.19, running,,,,
56,8,5,-5457,-5076,12765,0,135.19,-135.19, running,,,,
53,8,8,-5457,-5076,12765,0,135.18,-135.18, running,,,,
55,11,5,-5457,-5076,12765,0,135.17,-135.17, running,,,,
55,9,3,-5457,-5076,12765,0,135.18,-135.18, running,,,,
55,10,4,-5457,-5076,12765,0,135.18,-135.18, running,,,,
53,11,5,-5457,-5076,12765,0,135.16,-135.16, running,,,,
54,12,2,-5457,-5076,12765,0,135.16,-135.16, running,,,,
56,16,3,-5457,-5076,12765,0,135.15,-135.15, running,,,,
54,16,5,-5457,-5076,12765,0,135.14,-135.14, running,,,,
53,16,5,-5457,-5076,12765,0,135.13,-135.13, running,,,,
55,16,3,-5457,-5076,12765,0,135.14,-135.14, running,,,,
53,16,4,-5457,-5076,12765,0,135.13,-135.13, running,,,,
54,18,2,-5457,-5076,12765,0,135.13,-135.13, running,,,,
53,20,2,-5457,-5076,12765,0,135.11,-135.11, running,,,,
53,20,1,-5457,-5076,12765,0,135.11,-135.11, running,,,,
52,21,2,-5457,-5076,12765,0,135.1,-135.1, running,,,,
55,19,1,-5457,-5076,12765,0,135.13,-135.13, running,,,,
52,24,1,-5457,-5076,12765,0,135.08,-135.08, running,,,,
52,22,4,-5457,-5076,12765,0,135.09,-135.09, running,,,,
51,21,1,-5457,-5076,12765,0,135.09,-135.09, running,,,,
51,24,5,-5457,-5076,12765,0,135.08,-135.08, running,,,,
50,25,0,-5457,-5076,12765,0,135.07,-135.07, running,,,,
51,26,-1,-5457,-5076,12765,0,135.06,-135.06, running,,,,
50,27,2,-5457,-5076,12765,0,135.05,-135.05, running,,,,
51,26,2,-5457,-5076,12765,0,135.06,-135.06, running,,,,
51,26,2,-5457,-5076,12765,0,135.06,-135.06, running,,,,
51,27,2,-5457,-5076,12765,0,135.06,-135.06, running,,,,
50,29,-1,-5457,-5076,12765,0,135.04,-135.04, running,,,,
51,31,0,-5457,-5076,12765,0,135.04,-135.04, running,,,,
49,30,-1,-5457,-5076,12765,0,135.03,-135.03, running,,,,
48,31,-1,-5457,-5076,12765,0,135.02,-135.02, running,,,,
47,30,1,-5457,-5076,12765,0,135.02,-135.02, running,,,,
48,31,0,-5457,-5076,12765,0,135.02,-135.02, running,,,,
44,31,-1,-5457,-5076,12765,0,135,-135, running,,,,
46,31,1,-5457,-5076,12765,0,135.01,-135.01, running,,,,
47,34,0,-5457,-5076,12765,0,135,-135, running,,,,
46,33,-1,-5457,-5076,12765,0,135,-135, running,,,,
45,33,0,-5457,-5076,12765,0,135,-135, running,,,,
44,32,1,-5457,-5076,12765,0,134.99,-134.99, running,,,,
44,33,1,-5457,-5076,12765,0,134.99,-134.99, running,,,,
43,34,0,-5457,-5076,12765,0,134.98,-134.98, running,,,,
43,34,-1,-5457,-5076,12765,0,134.98,-134.98, running,,,,
42,35,-1,-5457,-5076,12765,0,134.97,-134.97, running,,,,
41,35,-1,-5457,-5076,12765,0,134.96,-134.96, running,,,,
40,34,-2,-5457,-5076,12765,0,134.96,-134.96, running,,,,
42,35,0,-5457,-5076,12765,0,134.97,-134.97, running,,,,
41,36,0,-5457,-5076,12765,0,134.96,-134.96, running,,,,
42,35,-2,-5457,-5076,12765,0,134.97,-134.97, running,,,,
39,38,-4,-5457,-5076,12765,0,134.94,-134.94, running,,,,
39,35,-1,-5457,-5076,12765,0,134.95,-134.95, running,,,,
39,36,-1,-5457,-5076,12765,0,134.95,-134.95, running,,,,
37,36,-4,-5457,-5076,12765,0,134.94,-134.94, running,,,,
37,36,-2,-5457,-5076,12765,0,134.94,-134.94, running,,,,
37,35,-2,-5457,-5076,12765,0,134.94,-134.94, running,,,,
35,37,-1,-5457,-5076,12765,0,134.92,-134.92, running,,,,
35,35,-2,-5457,-5076,12765,0,134.93,-134.93, running,,,,
37,36,-3,-5457,-5076,12765,0,134.94,-134.94, running,,,,
37,38,-3,-5457,-5076,12765,0,134.93,-134.93, running,,,,
35,36,-2,-5457,-5076,12765,0,134.92,-134.92, running,,,,
36,37,-2,-5457,-5076,12765,0,134.92,-134.92, running,,,,
36,36,-2,-5457,-5076,12765,0,134.93,-134.93, running,,,,
36,37,-1,-5457,-5076,12765,0,134.92,-134.92, running,,,,
34,36,-1,-5457,-5076,12765,0,134.92,-134.92, running,,,,
36,38,-2,-5457,-5076,12765,0,134.92,-134.92, running,,,,
36,37,-2,-5457,-5076,12765,0,134.92,-134.92, running,,,,
34,39,0,-5457,-5076,12765,0,134.9,-134.9, running,,,,
36,38,-2,-5457,-5076,12765,0,134.92,-134.92, running,,,,
36,35,-3,-5457,-5076,12765,0,134.94,-134.94, running,,,,
35,35,-2,-5457,-5076,12765,0,134.93,-134.93, running,,,,
38,38,-2,-5457,-5076,12765,0,134.93,-134.93, running,,,,
36,36,-1,-5457,-5076,12765,0,134.93,-134.93, running,,,,
38,36,-1,-5457,-5076,12765,0,134.94,-134.94, running,,,,
36,38,-3,-5457,-5076,12765,0,134.92,-134.92, running,,,,
37,36,-1,-5457,-5076,12765,0,134.94,-134.94, running,,,,
37,38,0,-5457,-5076,12765,0,134.93,-134.93, running,,,,
36,36,-1,-5457,-5076,12765,0,134.93,-134.93, running,,,,
37,36,0,-5457,-5076,12765,0,134.94,-134.94, running,,,,
39,37,-2,-5457,-5076,12765,0,134.94,-134.94, running,,,,
37,36,-2,-5457,-5076,12765,0,134.94,-134.94, running,,,,
41,36,-4,-5457,-5076,12765,0,134.96,-134.96, running,,,,
40,36,0,-5457,-5076,12765,0,134.95,-134.95, running,,,,
41,35,-3,-5457,-5076,12765,0,134.96,-134.96, running,,,,
42,35,1,-5457,-5076,12765,0,134.97,-134.97, running,,,,
43,36,1,-5457,-5076,12765,0,134.97,-134.97, running,,,,
41,33,-1,-5457,-5076,12765,0,134.97,-134.97, running,,,,
43,33,-1,-5457,-5076,12765,0,134.98,-134.98, running,,,,
43,34,-1,-5457,-5076,12765,0,134.98,-134.98, running,,,,
44,31,-1,-5457,-5076,12765,0,135,-135, running,,,,
45,31,1,-5457,-5076,12765,0,135.01,-135.01, running,,,,
45,31,0,-5457,-5076,12765,0,135.01,-135.01, running,,,,
45,31,0,-5457,-5076,12765,0,135.01,-135.01, running,,,,
49,30,-1,-5457,-5076,12765,0,135.03,-135.03, running,,,,
47,31,0,-5457,-5076,12765,0,135.02,-135.02, running,,,,
49,28,0,-5457,-5076,12765,0,135.04,-135.04, running,,,,
49,28,0,-5457,-5076,12765,0,135.04,-135.04, running,,,,
51,27,2,-5457,-5076,12765,0,135.06,-135.06, running,,,,
49,26,1,-5457,-5076,12765,0,135.05,-135.05, running,,,,
51,25,1,-5457,-5076,12765,0,135.07,-135.07, running,,,,
51,25,0,-5457,-5076,12765,0,135.07,-135.07, running,,,,
51,25,-1,-5457,-5076,12765,0,135.07,-135.07, running,,,,
52,24,3,-5457,-5076,12765,0,135.08,-135.08, running,,,,
52,21,2,-5457,-5076,12765,0,135.1,-135.1, running,,,,
53,23,3,-5457,-5076,12765,0,135.09,-135.09, running,,,,
54,21,4,-5457,-5076,12765,0,135.11,-135.11, running,,,,
54,19,4,-5457,-5076,12765,0,135.12,-135.12, running,,,,
53,21,2,-5457,-5076,12765,0,135.11,-135.11, running,,,,
53,17,2,-5457,-5076,12765,0,135.13,-135.13, running,,,,
56,18,4,-5457,-5076,12765,0,135.14,-135.14, running,,,,
53,16,4,-5457,-5076,12765,0,135.13,-135.13, running,,,,
54,14,5,-5457,-5076,12765,0,135.15,-135.15, running,,,,
53,14,2,-5457,-5076,12765,0,135.14,-135.14, running,,,,
53,13,6,-5457,-5076,12765,0,135.15,-135.15, running,,,,
56,14,5,-5457,-5076,12765,0,135.16,-135.16, running,,,,
54,13,3,-5457,-5076,12765,0,135.15,-135.15, running,,,,
53,11,3,-5457,-5076,12765,0,135.16,-135.16, running,,,,
56,9,5,-5457,-5076,12765,0,135.19,-135.19, running,,,,
56,9,6,-5457,-5076,12765,0,135.19,-135.19, running,,,,
55,8,5,-5457,-5076,12765,0,135.19,-135.19, running,,,,
55,5,5,-5457,-5076,12765,0,135.2,-135.2, running,,,,
53,7,6,-5457,-5076,12765,0,135.18,-135.18, running,,,,
53,2,5,-5457,-5076,12765,0,135.21,-135.21, running,,,,
51,3,6,-5457,-5076,12765,0,135.19,-135.19, running,,,,
51,0,7,-5457,-5076,12765,0,135.21,-135.21, running,,,,
51,0,5,-5457,-5076,12765,0,135.21,-135.21, running,,,,
51,0,6,-5457,-5076,12765,0,135.21,-135.21, running,,,,
48,0,5,-5457,-5076,12765,0,135.2,-135.2, running,,,,
51,-1,4,-5457,-5076,12765,0,135.22,-135.22, running,,,,
50,-1,6,-5457,-5076,12765,0,135.21,-135.21, running,,,,
50,-2,7,-5457,-5076,12765,0,135.22,-135.22, running,,,,
46,-2,3,-5457,-5076,12765,0,135.2,-135.2, running,,,,
51,-2,5,-5457,-5076,12765,0,135.22,-135.22, running,,,,
49,-4,4,-5457,-5076,12765,0,135.22,-135.22, running,,,,
47,-2,7,-5457,-5076,12765,0,135.2,-135.2, running,,,,
47,-4,4,-5457,-5076,12765,0,135.21,-135.21, running,,,,
48,-6,4,-5457,-5076,12765,0,135.23,-135.23, running,,,,
46,-6,6,-5457,-5076,12765,0,135.22,-135.22, running,,,,
46,-5,6,-5457,-5076,12765,0,135.21,-135.21, running,,,,
46,-5,5,-5457,-5076,12765,0,135.21,-135.21, running,,,,
46,-5,7,-5457,-5076,12765,0,135.21,-135.21, running,,,,
48,-4,6,-5457,-5076,12765,0,135.22,-135.22, running,,,,
47,-5,5,-5457,-5076,12765,0,135.22,-135.22, running,,,,
46,-4,6,-5457,-5076,12765,0,135.21,-135.21, running,,,,
47,-1,6,-5457,-5076,12765,0,135.2,-135.2, running,,,,
48,-6,7,-5457,-5076,12765,0,135.23,-135.23, running,,,,
47,-5,5,-5457,-5076,12765,0,135.22,-135.22, running,,,,
47,-3,5,-5457,-5076,12765,0,135.21,-135.21, running,,,,
49,-3,5,-5457,-5076,12765,0,135.22,-135.22, running,,,,
47,-2,5,-5457,-5076,12765,0,135.2,-135.2, running,,,,
50,-3,5,-5457,-5076,12765,0,135.22,-135.22, running,,,,
50,-4,2,-5457,-5076,12765,0,135.23,-135.23, running,,,,
48,-1,5,-5457,-5076,12765,0,135.2,-135.2, running,,,,
50,-2,6,-5457,-5076,12765,0,135.22,-135.22, running,,,,
50,-1,8,-5457,-5076,12765,0,135.21,-135.21, running,,,,
49,-2,4,-5457,-5076,12765,0,135.21,-135.21, running,,,,
51,-2,4,-5457,-5076,12765,0,135.22,-135.22, running,,,,
50,-3,4,-5457,-5076,12765,0,135.22,-135.22, running,,,,
49,-2,6,-5457,-5076,12765,0,135.21,-135.21, running,,,,
47,0,3,-5457,-5076,12765,0,135.19,-135.19, running,,,,
48,-5,6,-5457,-5076,12765,0,135.22,-135.22, running,,,,
47,-5,5,-5457,-5076,12765,0,135.22,-135.22, running,,,,
49,-4,5,-5457,-5076,12765,0,135.22,-135.22, running,,,,
45,-6,6,-5457,-5076,12765,0,135.21,-135.21, running,,,,
46,-7,5,-5457,-5076,12765,0,135.23,-135.23, running,,,,
47,-7,4,-5457,-5076,12765,0,135.23,-135.23, running,,,,
44,-7,5,-5457,-5076,12765,0,135.21,-135.21, running,,,,
44,-9,6,-5457,-5076,12765,0,135.22,-135.22, running,,,,
42,-8,6,-5457,-5076,12765,0,135.21,-135.21, running,,,,
41,-9,5,-5457,-5076,12765,0,135.21,-135.21, running,,,,
39,-9,6,-5457,-5076,12765,0,135.2,-135.2, running,,,,
39,-10,5,-5457,-5076,12765,0,135.21,-135.21, running,,,,
38,-9,4,-5457,-5076,12765,0,135.19,-135.19, running,,,,
39,-10,4,-5457,-5076,12765,0,135.21,-135.21, running,,,,
35,-10,6,-5457,-5076,12765,0,135.18,-135.18, running,,,,
36,-10,6,-5457,-5076,12765,0,135.19,-135.19, running,,,,
38,-11,4,-5457,-5076,12765,0,135.21,-135.21, running,,,,
37,-11,5,-5457,-5076,12765,0,135.2,-135.2, running,,,,
35,-10,5,-5457,-5076,12765,0,135.18,-135.18, running,,,,
37,-11,5,-5457,-5076,12765,0,135.2,-135.2, running,,,,
37,-10,6,-5457,-5076,12765,0,135.2,-135.2, running,,,,
36,-11,6,-5457,-5076,12765,0,135.19,-135.19, running,,,,
35,-12,4,-5457,-5076,12765,0,135.19,-135.19, running,,,,
37,-11,5,-5457,-5076,12765,0,135.2,-135.2, running,,,,
35,-11,4,-5457,-5076,12765,0,135.19,-135.19, running,,,,
35,-10,5,-5457,-5076,12765,0,135.18,-135.18, running,,,,
35,-9,6,-5457,-5076,12765,0,135.18,-135.18, running,,,,
36,-11,3,-5457,-5076,12765,0,135.19,-135.19, running,,,,
36,-11,6,-5457,-5076,12765,0,135.19,-135.19, running,,,,
35,-11,6,-5457,-5076,12765,0,135.19,-135.19, running,,,,
35,-12,6,-5457,-5076,12765,0,135.19,-135.19, running,,,,
33,-11,7,-5457,-5076,12765,0,135.18,-135.18, running,,,,
34,-9,8,-5457,-5076,12765,0,135.17,-135.17, running,,,,
34,-11,7,-5457,-5076,12765,0,135.18,-135.18, running,,,,
32,-12,3,-5457,-5076,12765,0,135.18,-135.18, running,,,,
31,-11,5,-5457,-5076,12765,0,135.17,-135.17, running,,,,
29,-12,6,-5457,-5076,12765,0,135.17,-135.17, running,,,,
28,-10,3,-5457,-5076,12765,0,135.15,-135.15, running,,,,
28,-10,4,-5457,-5076,12765,0,135.15,-135.15, running,,,,
28,-13,5,-5457,-5076,12765,0,135.16,-135.16, running,,,,
25,-12,4,-5457,-5076,12765,0,135.14,-135.14, running,,,,
25,-10,3,-5457,-5076,12765,0,135.13,-135.13, running,,,,
25,-13,4,-5457,-5076,12765,0,135.15,-135.15, running,,,,
25,-12,4,-5457,-5076,12765,0,135.14,-135.14, running,,,,
26,-11,3,-5457,-5076,12765,0,135.14,-135.14, running,,,,
22,-9,4,-5457,-5076,12765,0,135.11,-135.11, running,,,,
23,-11,3,-5457,-5076,12765,0,135.13,-135.13, running,,,,
23,-11,4,-5457,-5076,12765,0,135.13,-135.13, running,,,,
22,-11,2,-5457,-5076,12765,0,135.12,-135.12, running,,,,
22,-13,3,-5457,-5076,12765,0,135.13,-135.13, running,,,,
23,-10,4,-5457,-5076,12765,0,135.12,-135.12, running,,,,
23,-10,3,-5457,-5076,12765,0,135.12,-135.12, running,,,,
23,-12,4,-5457,-5076,12765,0,135.13,-135.13, running,,,,
23,-10,5,-5457,-5076,12765,0,135.12,-135.12, running,,,,
24,-11,4,-5457,-5076,12765,0,135.13,-135.13, running,,,,
22,-11,4,-5457,-5076,12765,0,135.12,-135.12, running,,,,
21,-11,5,-5457,-5076,12765,0,135.12,-135.12, running,,,,
22,-13,4,-5457,-5076,12765,0,135.13,-135.13, running,,,,
22,-12,4,-5457,-5076,12765,0,135.13,-135.13, running,,,,
21,-11,3,-5457,-5076,12765,0,135.12,-135.12, running,,,,
19,-12,3,-5457,-5076,12765,0,135.11,-135.11, running,,,,
21,-11,4,-5457,-5076,12765,0,135.12,-135.12, running,,,,
18,-11,2,-5457,-5076,12765,0,135.1,-135.1, running,,,,
18,-10,2,-5457,-5076,12765,0,135.1,-135.1, running,,,,
16,-11,1,-5457,-5076,12765,0,135.09,-135.09, running,,,,
16,-8,2,-5457,-5076,12765,0,135.07,-135.07, running,,,,
16,-10,4,-5457,-5076,12765,0,135.09,-135.09, running,,,,
15,-9,3,-5457,-5076,12765,0,135.07,-135.07, running,,,,
12,-9,2,-5457,-5076,12765,0,135.06,-135.06, running,,,,
12,-7,2,-5457,-5076,12765,0,135.05,-135.05, running,,,,
13,-8,1,-5457,-5076,12765,0,135.06,-135.06, running,,,,
16,-7,0,-5457,-5076,12765,0,135.07,-135.07, running,,,,
13,-7,2,-5457,-5076,12765,0,135.05,-135.05, running,,,,
14,-8,2,-5457,-5076,12765,0,135.06,-135.06, running,,,,
12,-7,1,-5457,-5076,12765,0,135.05,-135.05, running,,,,
13,-9,2,-5457,-5076,12765,0,135.06,-135.06, running,,,,
11,-7,3,-5457,-5076,12765,0,135.04,-135.04, running,,,,
14,-8,0,-5457,-5076,12765,0,135.06,-135.06, running,,,,
12,-7,1,-5457,-5076,12765,0,135.05,-135.05, running,,,,
13,-8,0,-5457,-5076,12765,0,135.06,-135.06, running,,,,
12,-7,0,-5457,-5076,12765,0,135.05,-135.05, running,,,,
12,-5,2,-5457,-5076,12765,0,135.03,-135.03, running,,,,
12,-7,2,-5457,-5076,12765,0,135.05,-135.05, running,,,,
13,-8,2,-5457,-5076,12765,0,135.06,-135.06, running,,,,
12,-7,1,-5457,-5076,12765,0,135.05,-135.05, running,,,,
12,-6,2,-5457,-5076,12765,0,135.04,-135.04, running,,,,
11,-6,2,-5457,-5076,12765,0,135.03,-135.03, running,,,,
10,-6,-1,-5457,-5076,12765,0,135.03,-135.03, running,,,,
11,-7,1,-5457,-5076,12765,0,135.04,-135.04, running,,,,
11,-5,1,-5457,-5076,12765,0,135.03,-135.03, running,,,,
10,-5,1,-5457,-5076,12765,0,135.02,-135.02, running,,,,
10,-5,0,-5457,-5076,12765,0,135.02,-135.02, running,,,,
9,-5,3,-5457,-5076,12765,0,135.02,-135.02, running,,,,
8,-5,-1,-5457,-5076,12765,0,135.01,-135.01, running,,,,
8,-4,1,-5457,-5076,12765,0,135.01,-135.01, running,,,,
8,-5,0,-5457,-5076,12765,0,135.01,-135.01, running,,,,
7,-3,0,-5457,-5076,12765,0,135,-135, running,,,,
9,-2,1,-5457,-5076,12765,0,135,-135, running,,,,
7,-2,1,-5457,-5076,12765,0,134.99,-134.99, running,,,,
8,-1,1,-5457,-5076,12765,0,134.99,-134.99, running,,,,
7,-1,2,-5457,-5076,12765,0,134.99,-134.99, running,,,,
7,0,0,-5457,-5076,12765,0,134.98,-134.98, running,,,,
4,-2,-2,-5457,-5076,12765,0,134.98,-134.98, running,,,,
6,1,1,-5457,-5076,12765,0,134.97,-134.97, running,,,,
6,-2,-2,-5457,-5076,12765,0,134.99,-134.99, running,,,,
5,2,1,-5457,-5076,12765,0,134.96,-134.96, running,,,,
4,0,-2,-5457,-5076,12765,0,134.97,-134.97, running,,,,
4,0,-1,-5457,-5076,12765,0,134.97,-134.97, running,,,,
6,2,-1,-5457,-5076,12765,0,134.97,-134.97, running,,,,
5,3,-2,-5457,-5076,12765,0,134.96,-134.96, running,,,,
5,2,-1,-5457,-5076,12765,0,134.96,-134.96, running,,,,
5,0,1,-5457,-5076,12765,0,134.97,-134.97, running,,,,
4,-1,-1,-5457,-5076,12765,0,134.97,-134.97, running,,,,
4,2,1,-5457,-5076,12765,0,134.95,-134.95, running,,,,
5,-1,-1,-5457,-5076,12765,0,134.98,-134.98, running,,,,
6,2,1,-5457,-5076,12765,0,134.97,-134.97, running,,,,
6,3,0,-5457,-5076,12765,0,134.96,-134.96, running,,,,
4,0,0,-5457,-5076,12765,0,134.97,-134.97, running,,,,
5,1,-2,-5457,-5076,12765,0,134.97,-134.97, running,,,,
4,1,-2,-5457,-5076,12765,0,134.96,-134.96, running,,,,
4,0,0,-5457,-5076,12765,0,134.97,-134.97, running,,,,
6,1,-2,-5457,-5076,12765,0,134.97,-134.97, running,,,,
4,2,0,-5457,-5076,12765,0,134.95,-134.95, running,,,,
3,3,-2,-5457,-5076,12765,0,134.94,-134.94, running,,,,
6,2,-1,-5457,-5076,12765,0,134.97,-134.97, running,,,,
4,3,-1,-5457,-5076,12765,0,134.95,-134.95, running,,,,
3,2,-2,-5457,-5076,12765,0,134.95,-134.95, running,,,,
3,3,-1,-5457,-5076,12765,0,134.94,-134.94, running,,,,
3,5,0,-5457,-5076,12765,0,134.93,-134.93, running,,,,
5,6,0,-5457,-5076,12765,0,134.94,-134.94, running,,,,
3,5,-3,-5457,-5076,12765,0,134.93,-134.93, running,,,,
3,5,-1,-5457,-5076,12765,0,134.93,-134.93, running,,,,
1,8,-1,-5457,-5076,12765,0,134.9,-134.9, running,,,,
3,8,-2,-5457,-5076,12765,0,134.91,-134.91, running,,,,
1,6,0,-5457,-5076,12765,0,134.92,-134.92, running,,,,
2,10,-2,-5457,-5076,12765,0,134.9,-134.9, running,,,,
3,7,-1,-5457,-5076,12765,0,134.92,-134.92, running,,,,
2,10,-4,-5457,-5076,12765,0,134.9,-134.9, running,,,,
0,10,0,-5457,-5076,12765,0,134.89,-134.89, running,,,,
2,10,-1,-5457,-5076,12765,0,134.9,-134.9, running,,,,
2,12,-4,-5457,-5076,12765,0,134.89,-134.89, running,,,,
2,13,-4,-5457,-5076,12765,0,134.88,-134.88, running,,,,
1,14,-1,-5457,-5076,12765,0,134.87,-134.87, running,,,,
2,13,-2,-5457,-5076,12765,0,134.88,-134.88, running,,,,
2,12,-3,-5457,-5076,12765,0,134.89,-134.89, running,,,,
2,12,-3,-5457,-5076,12765,0,134.89,-134.89, running,,,,
3,13,-2,-5457,-5076,12765,0,134.89,-134.89, running,,,,
1,14,-4,-5457,-5076,12765,0,134.87,-134.87, running,,,,
2,14,-2,-5457,-5076,12765,0,134.88,-134.88, running,,,,
2,16,-2,-5457,-5076,12765,0,134.86,-134.86, running,,,,
1,15,-4,-5457,-5076,12765,0,134.86,-134.86, running,,,,
1,15,-3,-5457,-5076,12765,0,134.86,-134.86, running,,,,
1,14,-2,-5457,-5076,12765,0,134.87,-134.87, running,,,,
2,14,-2,-5457,-5076,12765,0,134.88,-134.88, running,,,,
3,17,-5,-5457,-5076,12765,0,134.86,-134.86, running,,,,
1,15,-2,-5457,-5076,12765,0,134.86,-134.86, running,,,,
2,15,-4,-5457,-5076,12765,0,134.87,-134.87, running,,,,
3,15,-3,-5457,-5076,12765,0,134.87,-134.87, running,,,,
2,17,-3,-5457,-5076,12765,0,134.86,-134.86, running,,,,
3,18,-4,-5457,-5076,12765,0,134.86,-134.86, running,,,,
1,16,-3,-5457,-5076,12765,0,134.86,-134.86, running,,,,
3,18,-5,-5457,-5076,12765,0,134.86,-134.86, running,,,,
3,20,-4,-5457,-5076,12765,0,134.85,-134.85, running,,,,
2,21,-3,-5457,-5076,12765,0,134.84,-134.84, running,,,,
3,19,-3,-5457,-5076,12765,0,134.85,-134.85, running,,,,
6,19,-4,-5457,-5076,12765,0,134.87,-134.87, running,,,,
4,22,-2,-5457,-5076,12765,0,134.84,-134.84, running,,,,
5,20,-3,-5457,-5076,12765,0,134.86,-134.86, running,,,,
6,24,-4,-5457,-5076,12765,0,134.84,-134.84, running,,,,
3,23,-3,-5457,-5076,12765,0,134.83,-134.83, running,,,,
5,26,-4,-5457,-5076,12765,0,134.83,-134.83, running,,,,
7,25,-3,-5457,-5076,12765,0,134.84,-134.84, running,,,,
